Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
6,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",670.8826554956241,709.7922726969437,0.08349392056397771,1934
6,Efficiency_Status,ARIMA,"(3, 2, 2)",,43.22944833238151,76.62731442101628,164092310920.03564,1934
6,Efficiency_Status,SARIMA,"(3, 2, 2)","(1, 1, 1, 24)",2877.824955908106,2922.141426542514,0.28696946654260097,1934
6,Efficiency_Status,SARIMA,"(3, 2, 2)","(1, 1, 1, 12)",2442.064292334805,2486.4821906352913,0.24119687135696405,1934
6,Efficiency_Status,SARIMA,"(3, 2, 2)","(1, 1, 1, 7)",2477.931878267068,2522.391661479986,0.22942522439619586,1934
6,Quality_Control_Defect_Rate_%,ARIMA,"(0, 0, 0)",,9589.229498538012,9600.364189890039,8.316913703077827,1934
6,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",9415.620008995873,9432.245058295519,9.122170267660444,1934
6,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",9504.264808776858,9520.927813248034,8.764833430878241,1934
6,Quality_Control_Defect_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",9555.939121921165,9572.617800409187,8.605369541651838,1934
6,Error_Rate_%,ARIMA,"(3, 0, 3)",,11163.809210642878,11208.347976050984,18.657330345549134,1934
6,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 24)",10931.071510795753,10980.932323677062,20.517790628102187,1934
6,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 12)",11045.31360830447,11095.288467062397,19.531784617320138,1934
6,Error_Rate_%,SARIMA,"(3, 0, 3)","(1, 1, 1, 7)",11106.399330262288,11156.421284889066,19.320311855186397,1934
10,Production_Speed_units_per_hr,ARIMA,"(2, 1, 3)",,25399.40031049736,25433.06839680178,16766.541410181795,2022
10,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 24)",24925.28284645603,24969.965095085143,19316.668383408192,2022
10,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 12)",25437.73204760893,25482.51121817063,18090.03493759562,2022
10,Production_Speed_units_per_hr,SARIMA,"(2, 1, 3)","(1, 1, 1, 7)",25592.162504639997,25636.981715325324,18257.73396643437,2022
10,Predictive_Maintenance_Score,ARIMA,"(2, 0, 2)",,669.7807539851925,703.451808382675,0.08106103158478145,2022
10,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 24)",754.8351821122551,793.9392562623241,0.09002694754972909,2022
10,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 12)",723.6906522154379,762.8794475207056,0.08488443296624683,2022
10,Predictive_Maintenance_Score,SARIMA,"(2, 0, 2)","(1, 1, 1, 7)",699.5446332494585,738.7684286276432,0.08416631281302583,2022
10,Efficiency_Status,ARIMA,"(0, 0, 0)",,2428.1045187197797,2439.3282035189404,0.19417172724709353,2022
10,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2464.7993475514154,2481.561279069483,0.21598139341958583,2022
