Machine_ID,Variable,Model,ARIMA_Order,Seasonal_Order,AIC,BIC,MSE,n_obs
26,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",741.5739819034907,758.39165190665,0.0891986011364907,2059
26,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",704.085314394973,720.9385931247986,0.08518545597853494,2059
26,Predictive_Maintenance_Score,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",692.2832251905028,709.1512170444736,0.08379708890918532,2059
26,Efficiency_Status,ARIMA,"(0, 0, 0)",,2543.636002667178,2554.895954081234,0.2010010187817756,2059
26,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",2570.036189584988,2586.8538595881473,0.22565317610453262,2059
26,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 12)",2579.268421949943,2596.1217006797683,0.21310017032396464,2059
26,Efficiency_Status,SARIMA,"(0, 0, 0)","(1, 1, 1, 7)",2572.306736171583,2589.1747280255536,0.2079073561046883,2059
26,Quality_Control_Defect_Rate_%,ARIMA,"(1, 1, 2)",,10102.669247553362,10125.187207218938,7.923122370481731,2059
26,Quality_Control_Defect_Rate_%,SARIMA,"(1, 1, 2)","(1, 1, 1, 24)",9961.212242881062,9994.83862097384,8.574785534832147,2059
26,Quality_Control_Defect_Rate_%,SARIMA,"(1, 1, 2)","(1, 1, 1, 12)",10038.628359857172,10072.326061226655,8.320008185388057,2059
26,Quality_Control_Defect_Rate_%,SARIMA,"(1, 1, 2)","(1, 1, 1, 7)",10072.731390760833,10106.458561737692,8.212928836119909,2059
26,Error_Rate_%,ARIMA,"(0, 0, 0)",,11853.719149688266,11864.97910110232,18.4895833859797,2059
26,Error_Rate_%,SARIMA,"(0, 0, 0)","(1, 1, 1, 24)",11665.863406219109,11682.681076222269,20.235626804130746,2059
